Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_21 12:06:40.759;0;I;1220;808;2101;4;;0ac5e735;1.726818709357758e-06
23_02_21 12:06:40.889;0;I;1220;808;2101;4;;9e121236;2.1766531972389203e-06
23_02_21 12:06:41.021;0;I;1220;808;2101;4;;14ae99b6;-4.580020686262287e-06
23_02_21 12:06:41.158;0;I;1220;808;2101;4;;94f7a4b6;-4.916402758681215e-06
23_02_21 12:06:41.282;0;I;1220;808;2101;4;;51680636;2.0028276139782974e-06
23_02_21 12:06:41.414;0;I;1220;808;2101;4;;76c83636;2.7236796995566692e-06
23_02_21 12:06:41.544;0;I;1220;808;2101;4;;89a5b1b6;-5.294281891110586e-06
23_02_21 12:06:41.676;0;I;1220;808;2101;4;;1ce30236;1.950370460690465e-06
23_02_21 12:06:41.807;0;I;1220;808;2101;4;;312c21b7;-9.606636922399048e-06
23_02_21 12:06:41.939;0;I;1220;808;2101;4;;dc31aa35;1.2680498002737295e-06
23_02_21 12:06:42.069;0;I;1220;808;2101;4;;ac4f6ab5;-8.728773082111729e-07
23_02_21 12:06:42.200;0;I;1220;808;2101;4;;5a8784b5;-9.874158877209993e-07
23_02_21 12:06:42.331;0;I;1220;808;2101;4;;492c3137;1.056033306667814e-05
23_02_21 12:06:42.462;0;I;1220;808;2101;4;;378b2337;9.747970580065157e-06
23_02_21 12:06:42.594;0;I;1220;808;2101;4;;a767b9b5;-1.3813740906698513e-06
23_02_21 12:06:42.729;0;I;1220;808;2101;4;;62659cb5;-1.165241201306344e-06
23_02_21 12:06:42.855;0;I;1220;808;2101;4;;e86f4d36;3.0612518457928672e-06
23_02_21 12:06:42.986;0;I;1220;808;2101;4;;f021f136;7.186310540419072e-06
23_02_21 12:06:43.117;0;I;1220;808;2101;4;;3ed706b6;-2.009284344239859e-06
23_02_21 12:06:43.250;0;I;1220;808;2101;4;;231e29b6;-2.5200504296662984e-06
23_02_21 12:06:43.383;0;I;1220;808;2101;4;;9f7ae9b5;-1.7395540226061712e-06
23_02_21 12:06:43.513;0;I;1220;808;2101;4;;dd9989b5;-1.0252075526295812e-06
23_02_21 12:06:43.643;0;I;1220;808;2101;4;;548c25b5;-6.167149422253715e-07
23_02_21 12:06:43.776;0;I;1220;808;2101;4;;c987dcb4;-4.107698998723208e-07
23_02_21 12:06:43.907;0;I;1220;808;2101;4;;40d988b4;-2.549004420870915e-07
23_02_21 12:06:44.038;0;I;1220;808;2101;4;;752611b6;-2.1629068669426488e-06
23_02_21 12:06:44.168;0;I;1220;808;2101;4;;990c1636;2.235907459180453e-06
23_02_21 12:06:44.299;0;I;1220;808;2101;4;;11510136;1.926968479892821e-06
23_02_21 12:06:44.431;0;I;1220;808;2101;4;;8c069b35;1.1550305316632148e-06
23_02_21 12:06:44.562;0;I;1220;808;2101;4;;1aa0d4b6;-6.336730621114839e-06
23_02_21 12:06:44.693;0;I;1220;808;2101;4;;fce99636;4.497587724472396e-06
23_02_21 12:06:44.823;0;I;1220;808;2101;4;;380613b4;-1.3692704214918194e-07
23_02_21 12:06:44.954;0;I;1220;808;2101;4;;f597a135;1.203966007778945e-06
23_02_21 12:06:45.086;0;I;1220;808;2101;4;;97edebb4;-4.3945030370196037e-07
23_02_21 12:06:45.217;0;I;1220;808;2101;4;;a9db5db6;-3.3059425277315313e-06
23_02_21 12:06:45.348;0;I;1220;808;2101;4;;3a457136;3.59520936399349e-06
23_02_21 12:06:45.479;0;I;1220;808;2101;4;;51130bb7;-8.289543075079564e-06
23_02_21 12:06:45.610;0;I;1220;808;2101;4;;3a7c98b6;-4.544414878182579e-06
23_02_21 12:06:45.747;0;I;1220;808;2101;4;;a8f604b7;-7.925242243800312e-06
23_02_21 12:06:45.872;0;I;1220;808;2101;4;;a8ba4fb6;-3.0954051908338442e-06
23_02_21 12:06:46.005;0;I;1220;808;2101;4;;2dc56636;3.438744215600309e-06
23_02_21 12:06:46.136;0;I;1220;808;2101;4;;2d5f6036;3.3434000670240493e-06
23_02_21 12:06:46.268;0;I;1220;808;2101;4;;935b6736;3.4474985568522243e-06
23_02_21 12:06:46.398;0;I;1220;808;2101;4;;e6228136;3.848562300845515e-06
23_02_21 12:06:46.530;0;I;1220;808;2101;4;;df1405b7;-7.932277185318526e-06
