Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angularRate
23_02_14 12:11:41.477;12945;I;1220;808;2100;4;;581363bd;-0.05543836951255798
23_02_14 12:11:41.605;12945;I;1220;808;2100;4;;bcd61fbd;-0.03902314603328705
23_02_14 12:11:41.735;12945;I;1220;808;2100;4;;be42bd3d;0.09241245687007904
23_02_14 12:11:41.864;12945;I;1220;808;2100;4;;42b81ebd;-0.03874994069337845
23_02_14 12:11:41.993;12945;I;1220;808;2100;4;;b909f0bc;-0.029301511123776436
23_02_14 12:11:42.122;12945;I;1220;808;2100;4;;ddd940bc;-0.011770692653954029
23_02_14 12:11:42.251;12945;I;1220;808;2100;4;;8ebfebbb;-0.007194465957581997
23_02_14 12:11:42.380;12945;I;1220;808;2100;4;;95416abb;-0.003574465634301305
23_02_14 12:11:42.509;12945;I;1220;808;2100;4;;2cf495bb;-0.004576226696372032
23_02_14 12:11:42.639;12945;I;1220;808;2100;4;;4aecf9bb;-0.007627044804394245
23_02_14 12:11:42.766;12945;I;1220;808;2100;4;;830c04bc;-0.008059623651206493
23_02_14 12:11:42.895;12945;I;1220;808;2100;4;;6d8688bb;-0.004166415426880121
23_02_14 12:11:43.026;12945;I;1220;808;2100;4;;3771bbbc;-0.02288113348186016
23_02_14 12:11:43.152;12945;I;1220;808;2100;4;;d885d23d;0.102794349193573
23_02_14 12:11:43.280;12945;I;1220;808;2100;4;;ef9ad7bc;-0.026318995282053947
23_02_14 12:11:43.408;12945;I;1220;808;2100;4;;08c3cb3d;0.09949308633804321
23_02_14 12:11:43.537;12945;I;1220;808;2100;4;;3e771fbd;-0.03893207758665085
23_02_14 12:11:43.665;12945;I;1220;808;2100;4;;a7d409bd;-0.03365006670355797
23_02_14 12:11:43.792;12945;I;1220;808;2100;4;;8a6b16bd;-0.036723650991916656
23_02_14 12:11:43.920;12945;I;1220;808;2100;4;;cb5e02bd;-0.031828682869672775
23_02_14 12:11:44.048;12945;I;1220;808;2100;4;;49782abd;-0.04161861911416054
23_02_14 12:11:44.177;12945;I;1220;808;2100;4;;05dbfabc;-0.03062201477587223
23_02_14 12:11:44.305;12945;I;1220;808;2100;4;;7cdbe83d;0.11369988322257996
23_02_14 12:11:44.432;12945;I;1220;808;2100;4;;d91c27bd;-0.04079899564385414
23_02_14 12:11:44.561;12945;I;1220;808;2100;4;;3e31c7bc;-0.024315472692251205
23_02_14 12:11:44.689;12945;I;1220;808;2100;4;;ab0dbebc;-0.02319987677037716
23_02_14 12:11:44.819;12945;I;1220;808;2100;4;;7a0ed23d;0.1025666743516922
23_02_14 12:11:44.947;12945;I;1220;808;2100;4;;462fe0bc;-0.027366291731595993
23_02_14 12:11:45.077;12945;I;1220;808;2100;4;;0f4d153e;0.14580176770687103
23_02_14 12:11:45.201;12945;I;1220;808;2100;4;;a307dabd;-0.10645987838506699
23_02_14 12:11:45.330;12945;I;1220;808;2100;4;;54da2e3e;0.17075473070144653
23_02_14 12:11:45.457;12945;I;1220;808;2100;4;;c738a4bd;-0.08018641918897629
23_02_14 12:11:45.584;12945;I;1220;808;2100;4;;a3f483bd;-0.06443145126104355
23_02_14 12:11:45.712;12945;I;1220;808;2100;4;;edf0acbd;-0.08444390445947647
23_02_14 12:11:45.841;12945;I;1220;808;2100;4;;2e07853d;0.06495510041713715
23_02_14 12:11:45.968;12945;I;1220;808;2100;4;;f9ca323e;0.17460240423679352
23_02_14 12:11:46.097;12945;I;1220;808;2100;4;;13a1eabc;-0.02864125929772854
23_02_14 12:11:46.226;12945;I;1220;808;2100;4;;8c91db3d;0.10721120238304138
23_02_14 12:11:46.355;12945;I;1220;808;2100;4;;1eb28bbc;-0.017052706331014633
23_02_14 12:11:46.484;12945;I;1220;808;2100;4;;dde10bbd;-0.034150946885347366
23_02_14 12:11:46.611;12945;I;1220;808;2100;4;;287589bc;-0.016779497265815735
23_02_14 12:11:46.740;12945;I;1220;808;2100;4;;9f9098bc;-0.018623648211359978
23_02_14 12:11:46.869;12945;I;1220;808;2100;4;;f2a594bc;-0.01814553514122963
23_02_14 12:11:46.998;12945;I;1220;808;2100;4;;3e3992ba;-0.001115597551688552
23_02_14 12:11:47.126;12945;I;1220;808;2100;4;;30257fbc;-0.01557283103466034
23_02_14 12:11:47.255;12945;I;1220;808;2100;4;;5836cf3d;0.1011778712272644
23_02_14 12:11:47.383;12945;I;1220;808;2100;4;;1a46d53d;0.1041376143693924
23_02_14 12:11:47.516;12945;I;1220;808;2100;4;;5d67d13d;0.1022479310631752
23_02_14 12:11:47.642;12945;I;1220;808;2100;4;;62f9ccbc;-0.025021258741617203
23_02_14 12:11:47.771;12945;I;1220;808;2100;4;;05e3c53d;0.09662441164255142
23_02_14 12:11:47.895;12945;I;1220;808;2100;4;;aed2a2bc;-0.019875850528478622
23_02_14 12:11:48.024;12945;I;1220;808;2100;4;;49be02bd;-0.031919751316308975
23_02_14 12:11:48.153;12945;I;1220;808;2100;4;;5bb5db3d;0.10727950185537338
23_02_14 12:11:48.282;12945;I;1220;808;2100;4;;f3db56bc;-0.013113963417708874
23_02_14 12:11:48.409;12945;I;1220;808;2100;4;;7fcb84bc;-0.016210315749049187
23_02_14 12:11:48.538;12945;I;1220;808;2100;4;;b995a0bc;-0.019602643325924873
23_02_14 12:11:48.667;12945;I;1220;808;2100;4;;5479b5bc;-0.022152580320835114
23_02_14 12:11:48.795;12945;I;1220;808;2100;4;;6f89e13d;0.11012541502714157
23_02_14 12:11:48.924;12945;I;1220;808;2100;4;;71660ebd;-0.034765664488077164
23_02_14 12:11:49.051;12945;I;1220;808;2100;4;;1060ebbc;-0.028732329607009888
23_02_14 12:11:49.179;12945;I;1220;808;2100;4;;80bb6ebc;-0.014571070671081543
23_02_14 12:11:49.309;12945;I;1220;808;2100;4;;955100bd;-0.03132780268788338
23_02_14 12:11:49.436;12945;I;1220;808;2100;4;;13a16abc;-0.01432062964886427
23_02_14 12:11:49.565;12945;I;1220;808;2100;4;;5f95e13d;0.11014818400144577
23_02_14 12:11:49.695;12945;I;1220;808;2100;4;;489bfd3d;0.12383133172988892
23_02_14 12:11:49.823;12945;I;1220;808;2100;4;;f6e693bc;-0.01805446669459343
23_02_14 12:11:49.951;12945;I;1220;808;2100;4;;cb9c8fbc;-0.01753081940114498
23_02_14 12:11:50.082;12945;I;1220;808;2100;4;;d27f07bd;-0.03308088332414627
23_02_14 12:11:50.207;12945;I;1220;808;2100;4;;623fa5bc;-0.02017182484269142
23_02_14 12:11:50.336;12945;I;1220;808;2100;4;;1ef018bd;-0.037338368594646454
23_02_14 12:11:50.465;12945;I;1220;808;2100;4;;c40afb3d;0.12257912755012512
23_02_14 12:11:50.594;12945;I;1220;808;2100;4;;5623e03d;0.10944239795207977
23_02_14 12:11:50.722;12945;I;1220;808;2100;4;;668024bd;-0.04016151279211044
23_02_14 12:11:50.850;12945;I;1220;808;2100;4;;03ebf73d;0.12105371803045273
23_02_14 12:11:50.978;12945;I;1220;808;2100;4;;346ec9bc;-0.024588681757450104
23_02_14 12:11:51.107;12945;I;1220;808;2100;4;;b97234bd;-0.04405472055077553
23_02_14 12:11:51.236;12945;I;1220;808;2100;4;;54b742bd;-0.047538116574287415
23_02_14 12:11:51.363;12945;I;1220;808;2100;4;;5ba205bd;-0.03262553736567497
23_02_14 12:11:51.491;12945;I;1220;808;2100;4;;db88c43d;0.09596415609121323
23_02_14 12:11:51.618;12945;I;1220;808;2100;4;;09deecbc;-0.028914468362927437
23_02_14 12:11:51.747;12945;I;1220;808;2100;4;;aa7602bd;-0.031851448118686676
23_02_14 12:11:51.876;12945;I;1220;808;2100;4;;83c62bbd;-0.041937362402677536
23_02_14 12:11:52.004;12945;I;1220;808;2100;4;;bc14adbc;-0.021128050982952118
23_02_14 12:11:52.133;12945;I;1220;808;2100;4;;9f9098bc;-0.018623648211359978
23_02_14 12:11:52.261;12945;I;1220;808;2100;4;;30a964bc;-0.013956353068351746
23_02_14 12:11:52.394;12945;I;1220;808;2100;4;;c41246bc;-0.012089435011148453
23_02_14 12:11:52.517;12945;I;1220;808;2100;4;;f61c56bc;-0.0130684282630682
23_02_14 12:11:52.646;12945;I;1220;808;2100;4;;9f528bbc;-0.017007170245051384
23_02_14 12:11:52.779;12945;I;1220;808;2100;4;;cb8c79bc;-0.015231321565806866
23_02_14 12:11:52.904;12945;I;1220;808;2100;4;;0f7081bc;-0.01580050401389599
23_02_14 12:11:53.031;12945;I;1220;808;2100;4;;1aaf99bc;-0.018760252743959427
23_02_14 12:11:53.159;12945;I;1220;808;2100;4;;ae4ebdbc;-0.02310880646109581
23_02_14 12:11:53.286;12945;I;1220;808;2100;4;;5ff6dabc;-0.026728807017207146
23_02_14 12:11:53.415;12945;I;1220;808;2100;4;;3e31c7bc;-0.024315472692251205
23_02_14 12:11:53.548;12945;I;1220;808;2100;4;;7f2433bd;-0.04373597726225853
23_02_14 12:11:53.669;12945;I;1220;808;2100;4;;87ffdfbc;-0.027343524619936943
23_02_14 12:11:53.797;12945;I;1220;808;2100;4;;0c2f02bd;-0.031783148646354675
23_02_14 12:11:53.925;12945;I;1220;808;2100;4;;7cfed4bc;-0.0260002538561821
23_02_14 12:11:54.054;12945;I;1220;808;2100;4;;ab8d0a3e;0.13530604541301727
23_02_14 12:11:54.184;12945;I;1220;808;2100;4;;ef16723c;0.014775975607335567
23_02_14 12:11:54.312;12945;I;1220;808;2100;4;;6e7672bc;-0.014798743650317192
23_02_14 12:11:54.440;12945;I;1220;808;2100;4;;6dbccabc;-0.024748051539063454
23_02_14 12:11:54.569;12945;I;1220;808;2100;4;;9200ebbc;-0.028686795383691788
23_02_14 12:11:54.697;12945;I;1220;808;2100;4;;fae1babc;-0.02281283214688301
23_02_14 12:11:54.825;12945;I;1220;808;2100;4;;8304b9bc;-0.022585159167647362
23_02_14 12:11:54.954;12945;I;1220;808;2100;4;;6a3dbebc;-0.02322264388203621
23_02_14 12:11:55.083;12945;I;1220;808;2100;4;;c10370be;-0.2343893200159073
23_02_14 12:11:55.212;12945;I;1220;808;2100;4;;337614bc;-0.00906138401478529
23_02_14 12:11:55.340;12945;I;1220;808;2100;4;;8304393c;0.011292579583823681
23_02_14 12:11:55.469;12945;I;1220;808;2100;4;;c7d7aa3c;0.02085484378039837
23_02_14 12:11:55.598;12945;I;1220;808;2100;4;;c412c63c;0.024178870022296906
23_02_14 12:11:55.726;12945;I;1220;808;2100;4;;4932d23c;0.02565874345600605
23_02_14 12:11:55.855;12945;I;1220;808;2100;4;;1a69c1bd;-0.09443874657154083
23_02_14 12:11:55.983;12945;I;1220;808;2100;4;;c715b83c;0.022471321746706963
23_02_14 12:11:56.109;12945;I;1220;808;2100;4;;9587c2bd;-0.09498516470193863
23_02_14 12:11:56.239;12945;I;1220;808;2100;4;;f6a8063d;0.03287597745656967
23_02_14 12:11:56.366;12945;I;1220;808;2100;4;;1a69c13c;0.023609686642885208
23_02_14 12:11:56.494;12945;I;1220;808;2100;4;;6678d93c;0.026546668261289597
23_02_14 12:11:56.622;12945;I;1220;808;2100;4;;cbf5bdbd;-0.09275396913290024
23_02_14 12:11:56.750;12945;I;1220;808;2100;4;;4df7363d;0.044669438153505325
23_02_14 12:11:56.883;12945;I;1220;808;2100;4;;ef16f23c;0.029551951214671135
23_02_14 12:11:57.006;12945;I;1220;808;2100;4;;37f5a03c;0.019648177549242973
23_02_14 12:11:57.132;12945;I;1220;808;2100;4;;576106bd;-0.03280767425894737
23_02_14 12:11:57.261;12945;I;1220;808;2100;4;;69221dbd;-0.03836289420723915
23_02_14 12:11:57.389;12945;I;1220;808;2100;4;;3e3912bd;-0.03569912165403366
23_02_14 12:11:57.517;12945;I;1220;808;2100;4;;912357bd;-0.052524153143167496
23_02_14 12:11:57.644;12945;I;1220;808;2100;4;;b7e3aa3d;0.08344214409589767
23_02_14 12:11:57.772;12945;I;1220;808;2100;4;;bb24aa3d;0.08307787030935287
23_02_14 12:11:57.901;12945;I;1220;808;2100;4;;9cee1fbd;-0.03904591500759125
23_02_14 12:11:58.029;12945;I;1220;808;2100;4;;335328bd;-0.04109496995806694
23_02_14 12:11:58.157;12945;I;1220;808;2100;4;;2c550fbd;-0.034993335604667664
23_02_14 12:11:58.287;12945;I;1220;808;2100;4;;9c110cbd;-0.034196481108665466
23_02_14 12:11:58.422;12945;I;1220;808;2100;4;;495d09bd;-0.03353622928261757
23_02_14 12:11:58.542;12945;I;1220;808;2100;4;;6375e73d;0.11301686614751816
23_02_14 12:11:58.668;12945;I;1220;808;2100;4;;37713bbd;-0.04576226696372032
23_02_14 12:11:58.798;12945;I;1220;808;2100;4;;7cfed4bc;-0.0260002538561821
23_02_14 12:11:58.925;12945;I;1220;808;2100;4;;d6db27bd;-0.04098113626241684
23_02_14 12:11:59.055;12945;I;1220;808;2100;4;;213118bd;-0.037156227976083755
23_02_14 12:11:59.183;12945;I;1220;808;2100;4;;5f3cb3bc;-0.021879373118281364
23_02_14 12:11:59.311;12945;I;1220;808;2100;4;;5f7ac0bc;-0.023495851084589958
23_02_14 12:11:59.441;12945;I;1220;808;2100;4;;ce59a9bc;-0.02067270502448082
23_02_14 12:11:59.570;12945;I;1220;808;2100;4;;2caebdbc;-0.02315434068441391
23_02_14 12:11:59.699;12945;I;1220;808;2100;4;;fedce1bc;-0.027571197599172592
23_02_14 12:11:59.827;12945;I;1220;808;2100;4;;d95ab4bc;-0.022015975788235664
23_02_14 12:11:59.957;12945;I;1220;808;2100;4;;3b8fce3d;0.1008591279387474
23_02_14 12:12:00.086;12945;I;1220;808;2100;4;;f662aebc;-0.021287422627210617
23_02_14 12:12:00.215;12945;I;1220;808;2100;4;;f52cd33d;0.10311309248209
23_02_14 12:12:00.344;12945;I;1220;808;2100;4;;4d35c4bc;-0.023951197043061256
23_02_14 12:12:00.473;12945;I;1220;808;2100;4;;cfd5c3bc;-0.023905662819743156
23_02_14 12:12:00.602;12945;I;1220;808;2100;4;;25111ebd;-0.03859056904911995
23_02_14 12:12:00.731;12945;I;1220;808;2100;4;;01e89ebc;-0.019397737458348274
23_02_14 12:12:00.860;12945;I;1220;808;2100;4;;952e14bd;-0.03617723658680916
23_02_14 12:12:00.994;12945;I;1220;808;2100;4;;dd1f99bc;-0.018691951408982277
23_02_14 12:12:01.118;12945;I;1220;808;2100;4;;1b2369bc;-0.01422956120222807
23_02_14 12:12:01.249;12945;I;1220;808;2100;4;;ae9415bd;-0.03651874512434006
23_02_14 12:12:01.380;12945;I;1220;808;2100;4;;8342c6bc;-0.024201637133955956
23_02_14 12:12:01.510;12945;I;1220;808;2100;4;;7fcb04bd;-0.03242063149809837
23_02_14 12:12:01.640;12945;I;1220;808;2100;4;;78e80cbd;-0.034401386976242065
23_02_14 12:12:01.770;12945;I;1220;808;2100;4;;dde18bbc;-0.017075473442673683
23_02_14 12:12:01.901;12945;I;1220;808;2100;4;;2267da3d;0.10664202272891998
23_02_14 12:12:02.030;12945;I;1220;808;2100;4;;4d35c4bb;-0.005987799260765314
23_02_14 12:12:02.159;12945;I;1220;808;2100;4;;256acc3b;0.006238239351660013
23_02_14 12:12:02.289;12945;I;1220;808;2100;4;;bc142d3c;0.010564025491476059
23_02_14 12:12:02.419;12945;I;1220;808;2100;4;;95c54f3c;0.012681384570896626
23_02_14 12:12:02.547;12945;I;1220;808;2100;4;;13a16a3c;0.01432062964886427
23_02_14 12:12:02.678;12945;I;1220;808;2100;4;;10606b3c;0.014366164803504944
23_02_14 12:12:02.807;12945;I;1220;808;2100;4;;13b1803c;0.01570943556725979
23_02_14 12:12:02.937;12945;I;1220;808;2100;4;;37a77d3c;0.015481761656701565
23_02_14 12:12:03.067;12945;I;1220;808;2100;4;;868b90bc;-0.01764465495944023
23_02_14 12:12:03.195;12945;I;1220;808;2100;4;;a307dabc;-0.026614969596266747
23_02_14 12:12:03.326;12945;I;1220;808;2100;4;;346e49bc;-0.012294340878725052
23_02_14 12:12:03.461;12945;I;1220;808;2100;4;;879ee63d;0.11260705441236496
23_02_14 12:12:03.587;12945;I;1220;808;2100;4;;fc8be53d;0.11208340525627136
23_02_14 12:12:03.717;12945;I;1220;808;2100;4;;086a9dbc;-0.019215598702430725
23_02_14 12:12:03.846;12945;I;1220;808;2100;4;;d21e8ebc;-0.017348680645227432
23_02_14 12:12:03.977;12945;I;1220;808;2100;4;;a71297bc;-0.018441511318087578
23_02_14 12:12:04.107;12945;I;1220;808;2100;4;;c0171fbd;-0.03884100914001465
23_02_14 12:12:04.237;12945;I;1220;808;2100;4;;3733aebc;-0.021264655515551567
23_02_14 12:12:04.367;12945;I;1220;808;2100;4;;8e89a9bc;-0.02069547399878502
23_02_14 12:12:04.497;12945;I;1220;808;2100;4;;5f828bbc;-0.017029939219355583
23_02_14 12:12:04.628;12945;I;1220;808;2100;4;;0fec9bbc;-0.019033459946513176
23_02_14 12:12:04.758;12945;I;1220;808;2100;4;;015c6ebc;-0.014548302628099918
23_02_14 12:12:04.888;12945;I;1220;808;2100;4;;69c1a3bc;-0.019989686086773872
23_02_14 12:12:05.018;12945;I;1220;808;2100;4;;b19707bd;-0.03310364857316017
23_02_14 12:12:05.147;12945;I;1220;808;2100;4;;fedce13d;0.11028479039669037
23_02_14 12:12:05.277;12945;I;1220;808;2100;4;;ec97e53d;0.11210617423057556
23_02_14 12:12:05.408;12945;I;1220;808;2100;4;;fe58fcbc;-0.03080415353178978
23_02_14 12:12:05.538;12945;I;1220;808;2100;4;;6d40b0bc;-0.021515095606446266
23_02_14 12:12:05.668;12945;I;1220;808;2100;4;;059d6dbc;-0.014502768404781818
23_02_14 12:12:05.802;12945;I;1220;808;2100;4;;78c5a0bc;-0.019625410437583923
23_02_14 12:12:05.928;12945;I;1220;808;2100;4;;dd70fc3d;0.12326214462518692
23_02_14 12:12:06.058;12945;I;1220;808;2100;4;;13a9b5bc;-0.022175347432494164
23_02_14 12:12:06.189;12945;I;1220;808;2100;4;;de1b003e;0.1251063048839569
23_02_14 12:12:06.318;12945;I;1220;808;2100;4;;958f8dbc;-0.017280379310250282
23_02_14 12:12:06.449;12945;I;1220;808;2100;4;;0126acbc;-0.021014215424656868
23_02_14 12:12:06.579;12945;I;1220;808;2100;4;;05a5b8bc;-0.022539624944329262
23_02_14 12:12:06.709;12945;I;1220;808;2100;4;;8607abbc;-0.02087761089205742
23_02_14 12:12:06.840;12945;I;1220;808;2100;4;;6807e33d;0.11085397005081177
23_02_14 12:12:06.969;12945;I;1220;808;2100;4;;6ab958bc;-0.013227799907326698
23_02_14 12:12:07.098;12945;I;1220;808;2100;4;;33b4a1bc;-0.019739245995879173
23_02_14 12:12:07.228;12945;I;1220;808;2100;4;;5fb8cdbc;-0.025112329050898552
23_02_14 12:12:07.358;12945;I;1220;808;2100;4;;98ad20bd;-0.03922805190086365
23_02_14 12:12:07.487;12945;I;1220;808;2100;4;;623fa5bc;-0.02017182484269142
23_02_14 12:12:07.616;12945;I;1220;808;2100;4;;cb4eecbc;-0.028846165165305138
23_02_14 12:12:07.745;12945;I;1220;808;2100;4;;3febeebc;-0.029164908453822136
23_02_14 12:12:07.875;12945;I;1220;808;2100;4;;7a6fcb3d;0.09933371841907501
23_02_14 12:12:08.004;12945;I;1220;808;2100;4;;42db8a3e;0.27120405435562134
23_02_14 12:12:08.133;12945;I;1220;808;2100;4;;e879523d;0.0513857901096344
23_02_14 12:12:08.261;12945;I;1220;808;2100;4;;80bbee38;0.00011383648961782455
23_02_14 12:12:08.391;12945;I;1220;808;2100;4;;2cf495bc;-0.01830490678548813
23_02_14 12:12:08.519;12945;I;1220;808;2100;4;;c753c5bc;-0.024087799713015556
23_02_14 12:12:08.649;12945;I;1220;808;2100;4;;b54cd6bc;-0.02615962363779545
23_02_14 12:12:08.777;12945;I;1220;808;2100;4;;fd22babc;-0.02272176183760166
23_02_14 12:12:08.907;12945;I;1220;808;2100;4;;da52e9bc;-0.02848188951611519
23_02_14 12:12:09.036;12945;I;1220;808;2100;4;;f888f3bd;-0.11891359090805054
23_02_14 12:12:09.164;12945;I;1220;808;2100;4;;c0d1c6bd;-0.09707975387573242
23_02_14 12:12:09.292;12945;I;1220;808;2100;4;;74003cbd;-0.04589886963367462
23_02_14 12:12:09.421;12945;I;1220;808;2100;4;;788713bd;-0.03601786494255066
23_02_14 12:12:09.549;12945;I;1220;808;2100;4;;6337dabc;-0.026637738570570946
23_02_14 12:12:09.677;12945;I;1220;808;2100;4;;0ce1debc;-0.027206920087337494
23_02_14 12:12:09.806;12945;I;1220;808;2100;4;;cb4eecbc;-0.028846165165305138
23_02_14 12:12:09.934;12945;I;1220;808;2100;4;;25ee31bd;-0.04344000294804573
23_02_14 12:12:10.062;12945;I;1220;808;2100;4;;a78e313b;0.0027093084063380957
23_02_14 12:12:10.190;12945;I;1220;808;2100;4;;8a02523c;0.0128179881721735
23_02_14 12:12:10.318;12945;I;1220;808;2100;4;;ec59d83b;0.006602516397833824
23_02_14 12:12:10.445;12945;I;1220;808;2100;4;;ae08653c;0.013979120180010796
23_02_14 12:12:10.574;12945;I;1220;808;2100;4;;46b3453c;0.012066667899489403
23_02_14 12:12:10.702;12945;I;1220;808;2100;4;;3466fe3b;0.00776364840567112
23_02_14 12:12:10.830;12945;I;1220;808;2100;4;;ecd5723c;0.014821510761976242
23_02_14 12:12:10.957;12945;I;1220;808;2100;4;;427a113c;0.008879246190190315
23_02_14 12:12:11.086;12945;I;1220;808;2100;4;;01fbf43d;0.11961937695741653
23_02_14 12:12:11.214;12945;I;1220;808;2100;4;;952e14bd;-0.03617723658680916
23_02_14 12:12:11.342;12945;I;1220;808;2100;4;;b2cd49bd;-0.04926843196153641
23_02_14 12:12:11.469;12945;I;1220;808;2100;4;;c08beebc;-0.029119372367858887
23_02_14 12:12:11.597;12945;I;1220;808;2100;4;;b53900bd;-0.03130503371357918
23_02_14 12:12:11.726;12945;I;1220;808;2100;4;;1e417cbd;-0.06158553808927536
23_02_14 12:12:11.853;12945;I;1220;808;2100;4;;8e28b03d;0.08601485192775726
23_02_14 12:12:11.981;12945;I;1220;808;2100;4;;4ba6ba3d;0.09113749116659164
23_02_14 12:12:12.111;12945;I;1220;808;2100;4;;c245af3d;0.08558227121829987
23_02_14 12:12:12.239;12945;I;1220;808;2100;4;;2c7030bd;-0.04307572543621063
23_02_14 12:12:12.368;12945;I;1220;808;2100;4;;0f8ba23d;0.07936679571866989
23_02_14 12:12:12.506;12945;I;1220;808;2100;4;;5f9dac3d;0.08428453654050827
23_02_14 12:12:12.626;12945;I;1220;808;2100;4;;2d6865bd;-0.05600755289196968
23_02_14 12:12:12.754;12945;I;1220;808;2100;4;;8a482abd;-0.04157308489084244
23_02_14 12:12:12.882;12945;I;1220;808;2100;4;;c09339bd;-0.04530692100524902
23_02_14 12:12:13.012;12945;I;1220;808;2100;4;;c496ab3d;0.08378365635871887
23_02_14 12:12:13.140;12945;I;1220;808;2100;4;;661fab3d;0.08355598151683807
23_02_14 12:12:13.269;12945;I;1220;808;2100;4;;bc3719bd;-0.037406668066978455
23_02_14 12:12:13.397;12945;I;1220;808;2100;4;;a1fcb53d;0.08886075764894485
23_02_14 12:12:13.526;12945;I;1220;808;2100;4;;ae4ebd3d;0.09243522584438324
23_02_14 12:12:13.655;12945;I;1220;808;2100;4;;6f91ac3d;0.08426176756620407
23_02_14 12:12:13.783;12945;I;1220;808;2100;4;;cb56b73d;0.08952101320028305
23_02_14 12:12:13.912;12945;I;1220;808;2100;4;;547935bd;-0.04430516064167023
23_02_14 12:12:14.039;12945;I;1220;808;2100;4;;955180bb;-0.003915975335985422
23_02_14 12:12:14.168;12945;I;1220;808;2100;4;;c8cfdf3c;0.027320757508277893
23_02_14 12:12:14.297;12945;I;1220;808;2100;4;;11dc1e3e;0.1551363617181778
23_02_14 12:12:14.424;12945;I;1220;808;2100;4;;3bf0473c;0.012203271500766277
23_02_14 12:12:14.555;12945;I;1220;808;2100;4;;4db15e3c;0.013592076487839222
23_02_14 12:12:14.681;12945;I;1220;808;2100;4;;cbfd083d;0.03344516083598137
23_02_14 12:12:14.808;12945;I;1220;808;2100;4;;5f7a403c;0.011747925542294979
23_02_14 12:12:14.936;12945;I;1220;808;2100;4;;17e61b3e;0.1522449105978012
23_02_14 12:12:15.068;12945;I;1220;808;2100;4;;2547e03d;0.10951069742441177
23_02_14 12:12:15.193;12945;I;1220;808;2100;4;;0c1f6cbc;-0.014411699026823044
23_02_14 12:12:15.322;12945;I;1220;808;2100;4;;5da5de3d;0.10871384292840958
23_02_14 12:12:15.449;12945;I;1220;808;2100;4;;5b418cbc;-0.017121007665991783
23_02_14 12:12:15.579;12945;I;1220;808;2100;4;;22a567bc;-0.014138491824269295
23_02_14 12:12:15.707;12945;I;1220;808;2100;4;;091cfabc;-0.03053094632923603
23_02_14 12:12:15.835;12945;I;1220;808;2100;4;;694589bc;-0.016756730154156685
23_02_14 12:12:15.961;12945;I;1220;808;2100;4;;ae5688bc;-0.016642894595861435
23_02_14 12:12:16.090;12945;I;1220;808;2100;4;;df2a3dbe;-0.18473385274410248
23_02_14 12:12:16.219;12945;I;1220;808;2100;4;;0ca351bd;-0.0511808842420578
23_02_14 12:12:16.347;12945;I;1220;808;2100;4;;c04d61bc;-0.013751447200775146
23_02_14 12:12:16.476;12945;I;1220;808;2100;4;;3f297cbb;-0.003847673302516341
23_02_14 12:12:16.603;12945;I;1220;808;2100;4;;d29a28bb;-0.0025727045722305775
23_02_14 12:12:16.732;12945;I;1220;808;2100;4;;d29a28bb;-0.0025727045722305775
23_02_14 12:12:16.861;12945;I;1220;808;2100;4;;d29a28bb;-0.0025727045722305775
23_02_14 12:12:16.989;12945;I;1220;808;2100;4;;d29a28bb;-0.0025727045722305775
23_02_14 12:12:17.118;12945;I;1220;808;2100;4;;ad56ef3d;0.11686453968286514
23_02_14 12:12:17.247;12945;I;1220;808;2100;4;;5c31763c;0.015026416629552841
23_02_14 12:12:17.374;12945;I;1220;808;2100;4;;58745cbc;-0.013455472886562347
23_02_14 12:12:17.502;12945;I;1220;808;2100;4;;d65f8dbc;-0.017257612198591232
23_02_14 12:12:17.633;12945;I;1220;808;2100;4;;83e917bd;-0.037087928503751755
23_02_14 12:12:17.759;12945;I;1220;808;2100;4;;668024bd;-0.04016151279211044
23_02_14 12:12:17.886;12945;I;1220;808;2100;4;;5479b5bc;-0.022152580320835114
23_02_14 12:12:18.014;12945;I;1220;808;2100;4;;3b742dbd;-0.042347174137830734
23_02_14 12:12:18.143;12945;I;1220;808;2100;4;;9ab8c43d;0.09605522453784943
23_02_14 12:12:18.272;12945;I;1220;808;2100;4;;b90970bd;-0.05860302224755287
23_02_14 12:12:18.401;12945;I;1220;808;2100;4;;698316bd;-0.03674641624093056
23_02_14 12:12:18.529;12945;I;1220;808;2100;4;;4462c93d;0.09833195805549622
23_02_14 12:12:18.657;12945;I;1220;808;2100;4;;1576cc3d;0.09983459860086441
23_02_14 12:12:18.785;12945;I;1220;808;2100;4;;eb7c44bd;-0.047970693558454514
23_02_14 12:12:18.912;12945;I;1220;808;2100;4;;5836cfbc;-0.0252944678068161
23_02_14 12:12:19.042;12945;I;1220;808;2100;4;;c496abbc;-0.020945914089679718
23_02_14 12:12:19.170;12945;I;1220;808;2100;4;;66f473bc;-0.014889812096953392
23_02_14 12:12:19.299;12945;I;1220;808;2100;4;;1ee84dbc;-0.012567548081278801
23_02_14 12:12:19.427;12945;I;1220;808;2100;4;;da9076bc;-0.015049183741211891
23_02_14 12:12:19.556;12945;I;1220;808;2100;4;;3b0be93d;0.11379095166921616
23_02_14 12:12:19.689;12945;I;1220;808;2100;4;;838053bc;-0.012909057550132275
23_02_14 12:12:19.811;12945;I;1220;808;2100;4;;a00468bc;-0.014161258935928345
