Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:06.188;1101;I;1220;808;2101;4;;56ab9b36;4.6393060983973555e-06
23_02_14 11:26:06.317;1105;I;1220;808;2101;4;;db245fb6;-3.3251042168558342e-06
23_02_14 11:26:06.458;1109;I;1220;808;2101;4;;247c9036;4.305986294639297e-06
23_02_14 11:26:06.574;1113;I;1220;808;2101;4;;89872f34;1.634745245837621e-07
23_02_14 11:26:06.709;1117;I;1220;808;2101;4;;a002edb4;-4.4146599975647405e-07
23_02_14 11:26:06.831;1121;I;1220;808;2101;4;;2ac2d236;6.281091373239178e-06
23_02_14 11:26:06.960;1125;I;1220;808;2101;4;;dc5802b5;-4.855808128922945e-07
23_02_14 11:26:07.137;1129;I;1220;808;2101;4;;9fd791b4;-2.7165239657733764e-07
23_02_14 11:26:07.236;1133;I;1220;808;2101;4;;788c45b7;-1.1774820450227708e-05
23_02_14 11:26:07.348;1137;I;1220;808;2101;4;;581d5ab4;-2.0313507320679491e-07
23_02_14 11:26:07.476;1141;I;1220;808;2101;4;;d76d09b4;-1.2799078774605732e-07
23_02_14 11:26:07.608;1145;I;1220;808;2101;4;;670136b5;-6.780232411074394e-07
23_02_14 11:26:07.732;1149;I;1220;808;2101;4;;da8a6535;8.551120345146046e-07
23_02_14 11:26:07.872;1153;I;1220;808;2101;4;;d1c360b6;-3.3492581223981688e-06
23_02_14 11:26:07.989;1157;I;1220;808;2101;4;;52537835;9.250844641428557e-07
23_02_14 11:26:08.119;1161;I;1220;808;2101;4;;565ef734;4.6075973614279064e-07
23_02_14 11:26:08.258;1165;I;1220;808;2101;4;;6d3ff5b3;-1.1420238621440149e-07
23_02_14 11:26:08.375;1169;I;1220;808;2101;4;;a507e7b4;-4.303266507577064e-07
23_02_14 11:26:08.502;1173;I;1220;808;2101;4;;ecd26eb4;-2.2242210206968593e-07
23_02_14 11:26:08.650;1177;I;1220;808;2101;4;;99dcca36;6.045750069461064e-06
23_02_14 11:26:08.774;1181;I;1220;808;2101;4;;528885b5;-9.94894662653678e-07
23_02_14 11:26:08.895;1185;I;1220;808;2101;4;;fe509eb5;-1.1795489172072848e-06
23_02_14 11:26:09.037;1189;I;1220;808;2101;4;;41a9b0b5;-1.3162281220502337e-06
23_02_14 11:26:09.169;1193;I;1220;808;2101;4;;eb1fc736;5.9343778957554605e-06
23_02_14 11:26:09.293;1197;I;1220;808;2101;4;;b8a99eb5;-1.1821312000392936e-06
23_02_14 11:26:09.420;1201;I;1220;808;2101;4;;35ebe1b5;-1.683226059867593e-06
23_02_14 11:26:09.549;1205;I;1220;808;2101;4;;7ad398b6;-4.554572115011979e-06
23_02_14 11:26:09.664;1209;I;1220;808;2101;4;;be098035;9.539578513795277e-07
23_02_14 11:26:09.792;1213;I;1220;808;2101;4;;c3535535;7.9470572700302e-07
23_02_14 11:26:09.914;1217;I;1220;808;2101;4;;38220f35;5.332144610292744e-07
23_02_14 11:26:10.068;1221;I;1220;808;2101;4;;29045b34;2.0397477840106149e-07
23_02_14 11:26:10.207;1225;I;1220;808;2101;4;;2636b333;8.345186586211639e-08
23_02_14 11:26:10.299;1229;I;1220;808;2101;4;;df509434;2.762598967365193e-07
23_02_14 11:26:10.429;1232;I;1220;808;2101;4;;66607cb6;-3.7607037484121975e-06
23_02_14 11:26:10.584;1236;I;1220;808;2101;4;;0369a036;4.780596555065131e-06
23_02_14 11:26:10.717;1240;I;1220;808;2101;4;;8966fb35;1.8730798956312356e-06
23_02_14 11:26:10.832;1244;I;1220;808;2101;4;;e2730036;1.914093900268199e-06
23_02_14 11:26:10.949;1248;I;1220;808;2101;4;;d78afa35;1.8666859205040964e-06
