Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:14.118;1347;I;1210;808;2101;4;;42786536;3.4193658393633086e-06
23_02_14 11:26:14.267;1351;I;1210;808;2101;4;;b33768b5;-8.650778795527003e-07
23_02_14 11:26:14.390;1355;I;1210;808;2101;4;;3faa1ab5;-5.761721126873454e-07
23_02_14 11:26:14.534;1359;I;1210;808;2101;4;;32473935;6.902147333676112e-07
23_02_14 11:26:14.650;1363;I;1210;808;2101;4;;a56d1336;2.1968528471916215e-06
23_02_14 11:26:14.786;1367;I;1210;808;2101;4;;01f226b6;-2.4876792394934455e-06
23_02_14 11:26:14.908;1371;I;1210;808;2101;4;;0dd13ab5;-6.959460847610899e-07
23_02_14 11:26:15.060;1375;I;1210;808;2101;4;;fe4ffe35;1.8947755506815156e-06
23_02_14 11:26:15.175;1379;I;1210;808;2101;4;;ebc0fc35;1.8831609622793621e-06
23_02_14 11:26:15.308;1383;I;1210;808;2101;4;;ea911eb6;-2.362876784900436e-06
23_02_14 11:26:15.441;1387;I;1210;808;2101;4;;490525b6;-2.458999233567738e-06
23_02_14 11:26:15.551;1391;I;1210;808;2101;4;;850c86b6;-3.994968665210763e-06
23_02_14 11:26:15.681;1395;I;1210;808;2101;4;;6ccc63b5;-8.486156275466783e-07
23_02_14 11:26:15.818;1399;I;1210;808;2101;4;;b76c3f36;2.852449824786163e-06
23_02_14 11:26:15.955;1403;I;1210;808;2101;4;;cfb083b5;-9.81171865532815e-07
23_02_14 11:26:16.086;1407;I;1210;808;2101;4;;68b7d8b4;-4.0366580833506305e-07
23_02_14 11:26:16.232;1411;I;1210;808;2101;4;;00ab7ab6;-3.735243808478117e-06
23_02_14 11:26:16.354;1415;I;1210;808;2101;4;;4a7080b5;-9.569423582433956e-07
23_02_14 11:26:16.466;1419;I;1210;808;2101;4;;968672b6;-3.613914941524854e-06
23_02_14 11:26:16.608;1423;I;1210;808;2101;4;;66c29f35;1.1903000540769426e-06
23_02_14 11:26:16.725;1427;I;1210;808;2101;4;;2ba483b5;-9.808039749259478e-07
23_02_14 11:26:16.875;1431;I;1210;808;2101;4;;8cf298b5;-1.1395472938602325e-06
23_02_14 11:26:17.000;1435;I;1210;808;2101;4;;76a35cb6;-3.287770141469082e-06
